sensor_id,reading_id,reading,sensor_reading_last_modified_date
S_Ganga_2,S_Ganga_2_20250505085103,5924,05-05-2025 08:51
S_Ganga_2,S_Ganga_2_20250505223841,5440.58,05-05-2025 22:38
S_Ganga_2,S_Ganga_2_20250505215510,4501.41,05-05-2025 21:55
S_Ganga_2,S_Ganga_2_20250505062645,3424.31,05-05-2025 06:26
S_Ganga_2,S_Ganga_2_20250505011432,1399.1,05-05-2025 01:14
S_Ganga_2,S_Ganga_2_20250505073356,4927.48,05-05-2025 07:33
S_Ganga_2,S_Ganga_2_20250506141136,5363.02,05-06-2025 14:11
S_Ganga_2,S_Ganga_2_20250506231727,7046.91,05-06-2025 23:17
S_Ganga_2,S_Ganga_2_20250506001247,6594.47,05-06-2025 00:12
S_Ganga_2,S_Ganga_2_20250506044101,4747.61,05-06-2025 04:41
S_Ganga_2,S_Ganga_2_20250506170243,5697.93,05-06-2025 17:02
S_Ganga_2,S_Ganga_2_20250506194253,1876.97,05-06-2025 19:42
S_Ganga_2,S_Ganga_2_20250506060925,822.04,05-06-2025 06:09
S_Ganga_2,S_Ganga_2_20250506225638,4964.16,05-06-2025 22:56
S_Ganga_2,S_Ganga_2_20250506202105,2256.67,05-06-2025 20:21
S_Ganga_2,S_Ganga_2_20250506071634,1472.07,05-06-2025 07:16
S_Ganga_2,S_Ganga_2_20250506084034,4021.77,05-06-2025 08:40
S_Ganga_2,S_Ganga_2_20250506122833,4272.7,05-06-2025 12:28
S_Ganga_2,S_Ganga_2_20250506131423,1950.17,05-06-2025 13:14
S_Ganga_2,S_Ganga_2_20250506085953,2502.32,05-06-2025 08:59
S_Ganga_2,S_Ganga_2_20250506042745,3185.41,05-06-2025 04:27
S_Ganga_2,S_Ganga_2_20250506163251,5625.77,05-06-2025 16:32
S_Ganga_2,S_Ganga_2_20250506044611,2565.97,05-06-2025 04:46
S_Ganga_2,S_Ganga_2_20250506061508,5822.57,05-06-2025 06:15
S_Ganga_2,S_Ganga_2_20250506023801,4640.57,05-06-2025 02:38
S_Ganga_2,S_Ganga_2_20250506035333,2764.04,05-06-2025 03:53
S_Ganga_2,S_Ganga_2_20250506190835,3068.64,05-06-2025 19:08
S_Ganga_2,S_Ganga_2_20250506184458,2087.57,05-06-2025 18:44
S_Ganga_2,S_Ganga_2_20250507233732,5542.66,05-07-2025 23:37
S_Ganga_2,S_Ganga_2_20250507124405,1920.41,05-07-2025 12:44
S_Ganga_2,S_Ganga_2_20250507045359,7075.75,05-07-2025 04:53
S_Ganga_2,S_Ganga_2_20250507162038,1848.69,05-07-2025 16:20
S_Ganga_2,S_Ganga_2_20250507054443,4989.32,05-07-2025 05:44
S_Ganga_2,S_Ganga_2_20250507110008,7279.99,05-07-2025 11:00
S_Ganga_2,S_Ganga_2_20250507092849,3933.65,05-07-2025 09:28
S_Ganga_2,S_Ganga_2_20250507115940,1572.67,05-07-2025 11:59
S_Ganga_2,S_Ganga_2_20250507191706,6718.78,05-07-2025 19:17
S_Ganga_2,S_Ganga_2_20250507135504,3905.42,05-07-2025 13:55
S_Ganga_2,S_Ganga_2_20250507114311,3035.21,05-07-2025 11:43
S_Ganga_2,S_Ganga_2_20250507110402,4434.05,05-07-2025 11:04
S_Ganga_2,S_Ganga_2_20250507174456,5192.79,05-07-2025 17:44
S_Ganga_2,S_Ganga_2_20250507025640,4007.06,05-07-2025 02:56
S_Ganga_2,S_Ganga_2_20250507185333,4064.45,05-07-2025 18:53
S_Ganga_2,S_Ganga_2_20250507194254,3092.34,05-07-2025 19:42
S_Ganga_2,S_Ganga_2_20250507103029,6385.98,05-07-2025 10:30
S_Ganga_2,S_Ganga_2_20250507233354,6652.44,05-07-2025 23:33
S_Ganga_2,S_Ganga_2_20250507204934,6157.04,05-07-2025 20:49
S_Ganga_2,S_Ganga_2_20250507190258,5928.23,05-07-2025 19:02
S_Ganga_2,S_Ganga_2_20250507083127,6577.93,05-07-2025 08:31
S_Ganga_2,S_Ganga_2_20250507094309,6675.85,05-07-2025 09:43
S_Ganga_2,S_Ganga_2_20250507020057,2647.07,05-07-2025 02:00
S_Ganga_2,S_Ganga_2_20250508053432,7333.08,05-08-2025 05:34
S_Ganga_2,S_Ganga_2_20250508153509,820.02,05-08-2025 15:35
S_Ganga_2,S_Ganga_2_20250508150756,3339.84,05-08-2025 15:07
S_Ganga_2,S_Ganga_2_20250508233840,1816.98,05-08-2025 23:38
S_Ganga_2,S_Ganga_2_20250508100416,3718.94,05-08-2025 10:04
S_Ganga_2,S_Ganga_2_20250508011134,5610.51,05-08-2025 01:11
S_Ganga_2,S_Ganga_2_20250508033551,6730.83,05-08-2025 03:35
S_Ganga_2,S_Ganga_2_20250508230037,5356.03,05-08-2025 23:00
S_Ganga_2,S_Ganga_2_20250508180322,3420.19,05-08-2025 18:03
S_Ganga_2,S_Ganga_2_20250508062552,6523.96,05-08-2025 06:25
S_Ganga_2,S_Ganga_2_20250508204850,2095.68,05-08-2025 20:48
S_Ganga_2,S_Ganga_2_20250508102804,873.63,05-08-2025 10:28
S_Ganga_2,S_Ganga_2_20250508040341,918.4,05-08-2025 04:03
S_Ganga_2,S_Ganga_2_20250508071045,5174.62,05-08-2025 07:10
S_Ganga_2,S_Ganga_2_20250508075811,1286.29,05-08-2025 07:58
S_Ganga_2,S_Ganga_2_20250508054309,7320.74,05-08-2025 05:43
S_Ganga_2,S_Ganga_2_20250508093536,1118.36,05-08-2025 09:35
S_Ganga_2,S_Ganga_2_20250508043526,1269.98,05-08-2025 04:35
S_Ganga_2,S_Ganga_2_20250508165400,2748.1,05-08-2025 16:54
S_Ganga_2,S_Ganga_2_20250508220403,2187.94,05-08-2025 22:04
S_Ganga_2,S_Ganga_2_20250508121840,4253.08,05-08-2025 12:18
S_Ganga_2,S_Ganga_2_20250508140018,6166.52,05-08-2025 14:00
S_Ganga_2,S_Ganga_2_20250508192352,2313.94,05-08-2025 19:23
S_Ganga_2,S_Ganga_2_20250508115821,2532.94,05-08-2025 11:58
S_Ganga_2,S_Ganga_2_20250508140657,4452.86,05-08-2025 14:06
S_Ganga_2,S_Ganga_2_20250508034437,3957.63,05-08-2025 03:44
S_Ganga_2,S_Ganga_2_20250509214238,4753.46,05-09-2025 21:42
S_Ganga_2,S_Ganga_2_20250509191627,4522.56,05-09-2025 19:16
S_Ganga_2,S_Ganga_2_20250509155931,3966.8,05-09-2025 15:59
S_Ganga_2,S_Ganga_2_20250509144225,2759.3,05-09-2025 14:42
S_Ganga_2,S_Ganga_2_20250509074713,4424.22,05-09-2025 07:47
S_Ganga_2,S_Ganga_2_20250509025525,1588.42,05-09-2025 02:55
S_Ganga_2,S_Ganga_2_20250509061504,5998.44,05-09-2025 06:15
S_Ganga_2,S_Ganga_2_20250509111601,5127.93,05-09-2025 11:16
S_Ganga_2,S_Ganga_2_20250509232138,6729.2,05-09-2025 23:21
S_Ganga_2,S_Ganga_2_20250509235235,1841.19,05-09-2025 23:52
S_Ganga_2,S_Ganga_2_20250509051830,5225.27,05-09-2025 05:18
S_Ganga_2,S_Ganga_2_20250509150127,3149.4,05-09-2025 15:01
S_Ganga_2,S_Ganga_2_20250509071101,4543.84,05-09-2025 07:11
S_Ganga_2,S_Ganga_2_20250509155205,4203.52,05-09-2025 15:52
S_Ganga_2,S_Ganga_2_20250509003153,5328.41,05-09-2025 00:31
S_Ganga_2,S_Ganga_2_20250509015031,4310.1,05-09-2025 01:50
S_Ganga_2,S_Ganga_2_20250509013935,835.62,05-09-2025 01:39
S_Ganga_2,S_Ganga_2_20250509093650,4632.5,05-09-2025 09:36
S_Ganga_2,S_Ganga_2_20250509102926,6039.55,05-09-2025 10:29
S_Ganga_2,S_Ganga_2_20250509084335,6706.74,05-09-2025 08:43
S_Ganga_2,S_Ganga_2_20250509152129,2682.15,05-09-2025 15:21
S_Ganga_2,S_Ganga_2_20250509002924,2392.78,05-09-2025 00:29
S_Ganga_2,S_Ganga_2_20250509104848,3962.15,05-09-2025 10:48
S_Ganga_2,S_Ganga_2_20250509011856,7022.48,05-09-2025 01:18
S_Ganga_2,S_Ganga_2_20250509012919,4307.98,05-09-2025 01:29
S_Ganga_2,S_Ganga_2_20250510111703,6682.33,05-10-2025 11:17
S_Ganga_2,S_Ganga_2_20250510205847,5837.47,05-10-2025 20:58
S_Ganga_2,S_Ganga_2_20250510120917,1252.45,05-10-2025 12:09
S_Ganga_2,S_Ganga_2_20250510025752,2349.81,05-10-2025 02:57
S_Ganga_2,S_Ganga_2_20250510200823,7388.05,05-10-2025 20:08
S_Ganga_2,S_Ganga_2_20250510070451,7249.83,05-10-2025 07:04
S_Ganga_2,S_Ganga_2_20250510060904,5152.93,05-10-2025 06:09
S_Ganga_2,S_Ganga_2_20250510025517,3968.86,05-10-2025 02:55
S_Ganga_2,S_Ganga_2_20250510133027,2040.29,05-10-2025 13:30
S_Ganga_2,S_Ganga_2_20250510232042,1810.19,05-10-2025 23:20
S_Ganga_2,S_Ganga_2_20250510165529,1619.37,05-10-2025 16:55
S_Ganga_2,S_Ganga_2_20250510095309,2097.25,05-10-2025 09:53
S_Ganga_2,S_Ganga_2_20250510204820,1248.7,05-10-2025 20:48
S_Ganga_2,S_Ganga_2_20250510063202,2520.36,05-10-2025 06:32
S_Ganga_2,S_Ganga_2_20250510125840,4216.37,05-10-2025 12:58
S_Ganga_2,S_Ganga_2_20250510141719,6827.62,05-10-2025 14:17
S_Ganga_2,S_Ganga_2_20250510191957,3742.33,05-10-2025 19:19
S_Ganga_2,S_Ganga_2_20250510095445,1151.11,05-10-2025 09:54
S_Ganga_2,S_Ganga_2_20250510211705,6105.83,05-10-2025 21:17
S_Ganga_2,S_Ganga_2_20250510040036,5679.82,05-10-2025 04:00
S_Ganga_2,S_Ganga_2_20250510164904,5393.82,05-10-2025 16:49
S_Ganga_2,S_Ganga_2_20250510181644,6137.7,05-10-2025 18:16
S_Ganga_2,S_Ganga_2_20250510002603,2072.94,05-10-2025 00:26
S_Ganga_2,S_Ganga_2_20250510173648,2310.73,05-10-2025 17:36
S_Ganga_2,S_Ganga_2_20250510195930,2752.53,05-10-2025 19:59
S_Ganga_2,S_Ganga_2_20250510233753,6234.62,05-10-2025 23:37
S_Ganga_2,S_Ganga_2_20250510142515,5472.72,05-10-2025 14:25
S_Ganga_2,S_Ganga_2_20250510064211,1174.91,05-10-2025 06:42
S_Ganga_2,S_Ganga_2_20250510160740,7332.49,05-10-2025 16:07
S_Ganga_2,S_Ganga_2_20250510002546,1155.93,05-10-2025 00:25
S_Ganga_2,S_Ganga_2_20250511184401,928.98,05-11-2025 18:44
S_Ganga_2,S_Ganga_2_20250511030451,5981.48,05-11-2025 03:04
S_Ganga_2,S_Ganga_2_20250511131426,1868.09,05-11-2025 13:14
S_Ganga_2,S_Ganga_2_20250511191629,5711.09,05-11-2025 19:16
S_Ganga_2,S_Ganga_2_20250511141058,6067.15,05-11-2025 14:10
S_Ganga_2,S_Ganga_2_20250511032816,6160.73,05-11-2025 03:28
S_Ganga_2,S_Ganga_2_20250511225415,1654.01,05-11-2025 22:54
S_Ganga_2,S_Ganga_2_20250511001921,7102.55,05-11-2025 00:19
S_Ganga_2,S_Ganga_2_20250511103912,1658.83,05-11-2025 10:39
S_Ganga_2,S_Ganga_2_20250511070916,2148.92,05-11-2025 07:09
S_Ganga_2,S_Ganga_2_20250511223648,2083.54,05-11-2025 22:36
S_Ganga_2,S_Ganga_2_20250511052434,3104.42,05-11-2025 05:24
S_Ganga_2,S_Ganga_2_20250511042204,1202.05,05-11-2025 04:22
S_Ganga_2,S_Ganga_2_20250511212125,2918.85,05-11-2025 21:21
S_Ganga_2,S_Ganga_2_20250511074458,1895.61,05-11-2025 07:44
S_Ganga_2,S_Ganga_2_20250511115755,4651.33,05-11-2025 11:57
S_Ganga_2,S_Ganga_2_20250511000541,1698.4,05-11-2025 00:05
S_Ganga_2,S_Ganga_2_20250511134105,6689.09,05-11-2025 13:41
S_Ganga_2,S_Ganga_2_20250511141027,3549.73,05-11-2025 14:10
S_Ganga_2,S_Ganga_2_20250511004432,7160.85,05-11-2025 00:44
S_Ganga_2,S_Ganga_2_20250512193608,3608.55,05-12-2025 19:36
S_Ganga_2,S_Ganga_2_20250512163210,3866.78,05-12-2025 16:32
S_Ganga_2,S_Ganga_2_20250512152140,1617.2,05-12-2025 15:21
S_Ganga_2,S_Ganga_2_20250512061951,6483.3,05-12-2025 06:19
S_Ganga_2,S_Ganga_2_20250512173000,3340.58,05-12-2025 17:30
S_Ganga_2,S_Ganga_2_20250512220647,5661.96,05-12-2025 22:06
S_Ganga_2,S_Ganga_2_20250512052016,886.62,05-12-2025 05:20
S_Ganga_2,S_Ganga_2_20250512001000,6351.29,05-12-2025 00:10
S_Ganga_2,S_Ganga_2_20250512090636,7166.13,05-12-2025 09:06
S_Ganga_2,S_Ganga_2_20250512121956,5885.15,05-12-2025 12:19
S_Ganga_2,S_Ganga_2_20250512045901,3580.2,05-12-2025 04:59
S_Ganga_2,S_Ganga_2_20250512103746,1936.43,05-12-2025 10:37
S_Ganga_2,S_Ganga_2_20250512072058,1398.1,05-12-2025 07:20
S_Ganga_2,S_Ganga_2_20250512081631,5569.57,05-12-2025 08:16
S_Ganga_2,S_Ganga_2_20250512235620,2349.02,05-12-2025 23:56
S_Ganga_2,S_Ganga_2_20250512195919,5069.64,05-12-2025 19:59
S_Ganga_2,S_Ganga_2_20250512235944,2117.59,05-12-2025 23:59
S_Ganga_2,S_Ganga_2_20250512002129,1406.88,05-12-2025 00:21
S_Ganga_2,S_Ganga_2_20250512171233,6233.21,05-12-2025 17:12
S_Ganga_2,S_Ganga_2_20250512035800,6220.76,05-12-2025 03:58
S_Ganga_2,S_Ganga_2_20250512211517,3877.44,05-12-2025 21:15
S_Ganga_2,S_Ganga_2_20250512115923,3817.31,05-12-2025 11:59
S_Ganga_2,S_Ganga_2_20250512103710,6841.97,05-12-2025 10:37
S_Ganga_2,S_Ganga_2_20250512184812,5300.25,05-12-2025 18:48
S_Ganga_2,S_Ganga_2_20250512232234,946.46,05-12-2025 23:22
S_Ganga_2,S_Ganga_2_20250512084213,5658.94,05-12-2025 08:42
S_Ganga_2,S_Ganga_2_20250512225041,2896.9,05-12-2025 22:50
S_Ganga_2,S_Ganga_2_20250512153049,1032.06,05-12-2025 15:30
S_Ganga_2,S_Ganga_2_20250512120538,3187.01,05-12-2025 12:05
S_Ganga_2,S_Ganga_2_20250513123813,1104.33,5/13/2025 12:38
S_Ganga_2,S_Ganga_2_20250513102627,2721.49,5/13/2025 10:26
S_Ganga_2,S_Ganga_2_20250513042842,1872.97,5/13/2025 4:28
S_Ganga_2,S_Ganga_2_20250513090335,1582.72,5/13/2025 9:03
S_Ganga_2,S_Ganga_2_20250513121713,6990.79,5/13/2025 12:17
S_Ganga_2,S_Ganga_2_20250513041229,751.83,5/13/2025 4:12
S_Ganga_2,S_Ganga_2_20250513140258,6226.5,5/13/2025 14:02
S_Ganga_2,S_Ganga_2_20250513094319,6318.95,5/13/2025 9:43
S_Ganga_2,S_Ganga_2_20250513061244,2481.08,5/13/2025 6:12
S_Ganga_2,S_Ganga_2_20250513095309,3252.83,5/13/2025 9:53
S_Ganga_2,S_Ganga_2_20250513121115,3490.79,5/13/2025 12:11
S_Ganga_2,S_Ganga_2_20250513011408,7056.92,5/13/2025 1:14
S_Ganga_2,S_Ganga_2_20250513083145,1791.31,5/13/2025 8:31
S_Ganga_2,S_Ganga_2_20250513233709,6289,5/13/2025 23:37
S_Ganga_2,S_Ganga_2_20250513183125,6460.72,5/13/2025 18:31
S_Ganga_2,S_Ganga_2_20250513082311,1730.95,5/13/2025 8:23
S_Ganga_2,S_Ganga_2_20250513150221,1237.36,5/13/2025 15:02
S_Ganga_2,S_Ganga_2_20250513121919,1050.9,5/13/2025 12:19
S_Ganga_2,S_Ganga_2_20250513161313,7482.21,5/13/2025 16:13
S_Ganga_2,S_Ganga_2_20250513231941,7159.15,5/13/2025 23:19
S_Ganga_2,S_Ganga_2_20250513013722,6423.03,5/13/2025 1:37
S_Ganga_2,S_Ganga_2_20250513091154,1463.65,5/13/2025 9:11
S_Ganga_2,S_Ganga_2_20250513054411,4356.47,5/13/2025 5:44
S_Ganga_2,S_Ganga_2_20250513093746,4414.82,5/13/2025 9:37
S_Ganga_2,S_Ganga_2_20250514043637,1628.54,5/14/2025 4:36
S_Ganga_2,S_Ganga_2_20250514031927,6602.27,5/14/2025 3:19
S_Ganga_2,S_Ganga_2_20250514223304,6700.55,5/14/2025 22:33
S_Ganga_2,S_Ganga_2_20250514164409,2148.38,5/14/2025 16:44
S_Ganga_2,S_Ganga_2_20250514060950,6273.62,5/14/2025 6:09
S_Ganga_2,S_Ganga_2_20250514225400,5039.22,5/14/2025 22:54
S_Ganga_2,S_Ganga_2_20250514212204,1500.85,5/14/2025 21:22
S_Ganga_2,S_Ganga_2_20250514014516,982.54,5/14/2025 1:45
S_Ganga_2,S_Ganga_2_20250514071425,4396.57,5/14/2025 7:14
S_Ganga_2,S_Ganga_2_20250514005311,4069.44,5/14/2025 0:53
S_Ganga_2,S_Ganga_2_20250514134321,4609.56,5/14/2025 13:43
S_Ganga_2,S_Ganga_2_20250514000820,5336.01,5/14/2025 0:08
S_Ganga_2,S_Ganga_2_20250514015248,2163.47,5/14/2025 1:52
S_Ganga_2,S_Ganga_2_20250514054912,5868.04,5/14/2025 5:49
S_Ganga_2,S_Ganga_2_20250514175437,1834.91,5/14/2025 17:54
S_Ganga_2,S_Ganga_2_20250514095203,4663.72,5/14/2025 9:52
S_Ganga_2,S_Ganga_2_20250514234823,2652.28,5/14/2025 23:48
S_Ganga_2,S_Ganga_2_20250514164716,1360.98,5/14/2025 16:47
S_Ganga_2,S_Ganga_2_20250514122203,5848.14,5/14/2025 12:22
S_Ganga_2,S_Ganga_2_20250514042851,4234.18,5/14/2025 4:28
S_Ganga_2,S_Ganga_2_20250514202109,6511.08,5/14/2025 20:21
S_Ganga_2,S_Ganga_2_20250515042201,4436.53,5/15/2025 4:22
S_Ganga_2,S_Ganga_2_20250515094907,6500.15,5/15/2025 9:49
S_Ganga_2,S_Ganga_2_20250515133120,3545.24,5/15/2025 13:31
S_Ganga_2,S_Ganga_2_20250515125802,3368.94,5/15/2025 12:58
S_Ganga_2,S_Ganga_2_20250515044508,908.27,5/15/2025 4:45
S_Ganga_2,S_Ganga_2_20250515235420,6598.25,5/15/2025 23:54
S_Ganga_2,S_Ganga_2_20250515112808,7090.9,5/15/2025 11:28
S_Ganga_2,S_Ganga_2_20250515032301,1642.86,5/15/2025 3:23
S_Ganga_2,S_Ganga_2_20250515011429,884.32,5/15/2025 1:14
S_Ganga_2,S_Ganga_2_20250515081440,1904.13,5/15/2025 8:14
S_Ganga_2,S_Ganga_2_20250515132420,5237.88,5/15/2025 13:24
S_Ganga_2,S_Ganga_2_20250515154749,5510.91,5/15/2025 15:47
S_Ganga_2,S_Ganga_2_20250515114222,4084.26,5/15/2025 11:42
S_Ganga_2,S_Ganga_2_20250515113941,5514.71,5/15/2025 11:39
S_Ganga_2,S_Ganga_2_20250515171745,5986.66,5/15/2025 17:17
S_Ganga_2,S_Ganga_2_20250515101525,6352.37,5/15/2025 10:15
S_Ganga_2,S_Ganga_2_20250515103845,7276.68,5/15/2025 10:38
S_Ganga_2,S_Ganga_2_20250515203732,1640.74,5/15/2025 20:37
S_Ganga_2,S_Ganga_2_20250515130955,1703.38,5/15/2025 13:09
S_Ganga_2,S_Ganga_2_20250515124941,4841.36,5/15/2025 12:49
S_Ganga_2,S_Ganga_2_20250515001552,2583.44,5/15/2025 0:15
S_Ganga_2,S_Ganga_2_20250515011320,6106.63,5/15/2025 1:13
S_Ganga_2,S_Ganga_2_20250515222834,6068.64,5/15/2025 22:28
S_Ganga_2,S_Ganga_2_20250515173600,1914.77,5/15/2025 17:36
S_Ganga_2,S_Ganga_2_20250515120642,1908.27,5/15/2025 12:06
S_Ganga_2,S_Ganga_2_20250515085643,2685.81,5/15/2025 8:56
S_Ganga_2,S_Ganga_2_20250515072601,5665.58,5/15/2025 7:26
S_Ganga_2,S_Ganga_2_20250515020110,4109,5/15/2025 2:01
S_Ganga_2,S_Ganga_2_20250515023404,5776.68,5/15/2025 2:34
S_Ganga_2,S_Ganga_2_20250515125744,2493.09,5/15/2025 12:57
S_Ganga_2,S_Ganga_2_20250516055141,3674.33,5/16/2025 5:51
S_Ganga_2,S_Ganga_2_20250516150554,3869.38,5/16/2025 15:05
S_Ganga_2,S_Ganga_2_20250516110715,4190.61,5/16/2025 11:07
S_Ganga_2,S_Ganga_2_20250516173955,7191.71,5/16/2025 17:39
S_Ganga_2,S_Ganga_2_20250516214654,6200.13,5/16/2025 21:46
S_Ganga_2,S_Ganga_2_20250516073051,1414.53,5/16/2025 7:30
S_Ganga_2,S_Ganga_2_20250516200634,4994.27,5/16/2025 20:06
S_Ganga_2,S_Ganga_2_20250516152924,3558.33,5/16/2025 15:29
S_Ganga_2,S_Ganga_2_20250516163223,1318.92,5/16/2025 16:32
S_Ganga_2,S_Ganga_2_20250516091958,3409.29,5/16/2025 9:19
S_Ganga_2,S_Ganga_2_20250516003027,1976.47,5/16/2025 0:30
S_Ganga_2,S_Ganga_2_20250516082437,1250.14,5/16/2025 8:24
S_Ganga_2,S_Ganga_2_20250516031656,6762.63,5/16/2025 3:16
S_Ganga_2,S_Ganga_2_20250516023738,3886.32,5/16/2025 2:37
S_Ganga_2,S_Ganga_2_20250516100829,3008.09,5/16/2025 10:08
S_Ganga_2,S_Ganga_2_20250516205545,3225.96,5/16/2025 20:55
S_Ganga_2,S_Ganga_2_20250516053144,4092.01,5/16/2025 5:31
S_Ganga_2,S_Ganga_2_20250516215841,1451.67,5/16/2025 21:58
S_Ganga_2,S_Ganga_2_20250516213009,7009.86,5/16/2025 21:30
S_Ganga_2,S_Ganga_2_20250516025123,1237.01,5/16/2025 2:51
S_Ganga_2,S_Ganga_2_20250516134032,1304.45,5/16/2025 13:40
S_Ganga_2,S_Ganga_2_20250516073602,1900.01,5/16/2025 7:36
S_Ganga_2,S_Ganga_2_20250516163654,7039.75,5/16/2025 16:36
S_Ganga_2,S_Ganga_2_20250516132936,1615.71,5/16/2025 13:29
S_Ganga_2,S_Ganga_2_20250516202100,3368.43,5/16/2025 20:21
S_Ganga_2,S_Ganga_2_20250516215441,1718.49,5/16/2025 21:54
S_Ganga_2,S_Ganga_2_20250517000026,2373.89,5/17/2025 0:00
S_Ganga_2,S_Ganga_2_20250517172416,6911.31,5/17/2025 17:24
S_Ganga_2,S_Ganga_2_20250517172056,4158.95,5/17/2025 17:20
S_Ganga_2,S_Ganga_2_20250517054204,6550.76,5/17/2025 5:42
S_Ganga_2,S_Ganga_2_20250517135521,4110.61,5/17/2025 13:55
S_Ganga_2,S_Ganga_2_20250517111541,4678.53,5/17/2025 11:15
S_Ganga_2,S_Ganga_2_20250517041136,2063.68,5/17/2025 4:11
S_Ganga_2,S_Ganga_2_20250517214650,1802,5/17/2025 21:46
S_Ganga_2,S_Ganga_2_20250517195053,3010.12,5/17/2025 19:50
S_Ganga_2,S_Ganga_2_20250517133541,5511.27,5/17/2025 13:35
S_Ganga_2,S_Ganga_2_20250517152804,6793.4,5/17/2025 15:28
S_Ganga_2,S_Ganga_2_20250517193529,2088.43,5/17/2025 19:35
S_Ganga_2,S_Ganga_2_20250517030749,2081.91,5/17/2025 3:07
S_Ganga_2,S_Ganga_2_20250517111314,2484.94,5/17/2025 11:13
S_Ganga_2,S_Ganga_2_20250517084155,7232.15,5/17/2025 8:41
S_Ganga_2,S_Ganga_2_20250517080724,7316.93,5/17/2025 8:07
S_Ganga_2,S_Ganga_2_20250517120811,5303.66,5/17/2025 12:08
S_Ganga_2,S_Ganga_2_20250517134258,5980.6,5/17/2025 13:42
S_Ganga_2,S_Ganga_2_20250517174456,4632.64,5/17/2025 17:44
S_Ganga_2,S_Ganga_2_20250517061019,7461.17,5/17/2025 6:10
S_Ganga_2,S_Ganga_2_20250517142157,5924.62,5/17/2025 14:21
S_Ganga_2,S_Ganga_2_20250517105340,4112.66,5/17/2025 10:53
S_Ganga_2,S_Ganga_2_20250517125558,6159.83,5/17/2025 12:55
S_Ganga_2,S_Ganga_2_20250517072356,2124.61,5/17/2025 7:23
S_Ganga_2,S_Ganga_2_20250518083849,6430.83,5/18/2025 8:38
S_Ganga_2,S_Ganga_2_20250518144851,1434.39,5/18/2025 14:48
S_Ganga_2,S_Ganga_2_20250518140427,6903.93,5/18/2025 14:04
S_Ganga_2,S_Ganga_2_20250518034315,1721.39,5/18/2025 3:43
S_Ganga_2,S_Ganga_2_20250518135503,2939.69,5/18/2025 13:55
S_Ganga_2,S_Ganga_2_20250518051850,1927.41,5/18/2025 5:18
S_Ganga_2,S_Ganga_2_20250518102045,3973.69,5/18/2025 10:20
S_Ganga_2,S_Ganga_2_20250518000920,3315.98,5/18/2025 0:09
S_Ganga_2,S_Ganga_2_20250518113447,2217.37,5/18/2025 11:34
S_Ganga_2,S_Ganga_2_20250518115919,5310.24,5/18/2025 11:59
S_Ganga_2,S_Ganga_2_20250518222454,5841.45,5/18/2025 22:24
S_Ganga_2,S_Ganga_2_20250518035413,5006.49,5/18/2025 3:54
S_Ganga_2,S_Ganga_2_20250518114910,2213.39,5/18/2025 11:49
S_Ganga_2,S_Ganga_2_20250518232931,3755.62,5/18/2025 23:29
S_Ganga_2,S_Ganga_2_20250518034253,3796.78,5/18/2025 3:42
S_Ganga_2,S_Ganga_2_20250518173511,5565.3,5/18/2025 17:35
S_Ganga_2,S_Ganga_2_20250518010446,2371.06,5/18/2025 1:04
S_Ganga_2,S_Ganga_2_20250518193419,1941.04,5/18/2025 19:34
S_Ganga_2,S_Ganga_2_20250518223947,1140.7,5/18/2025 22:39
S_Ganga_2,S_Ganga_2_20250518173226,5121.71,5/18/2025 17:32
S_Ganga_2,S_Ganga_2_20250518230342,5594.36,5/18/2025 23:03
S_Ganga_2,S_Ganga_2_20250518085902,7151.18,5/18/2025 8:59
S_Ganga_2,S_Ganga_2_20250518112848,4727.42,5/18/2025 11:28
S_Ganga_2,S_Ganga_2_20250518172355,2341.92,5/18/2025 17:23
S_Ganga_2,S_Ganga_2_20250519002036,1651.54,5/19/2025 0:20
S_Ganga_2,S_Ganga_2_20250519204247,3124.85,5/19/2025 20:42
S_Ganga_2,S_Ganga_2_20250519040643,2422.82,5/19/2025 4:06
S_Ganga_2,S_Ganga_2_20250519221118,5179.26,5/19/2025 22:11
S_Ganga_2,S_Ganga_2_20250519213954,2557.15,5/19/2025 21:39
S_Ganga_2,S_Ganga_2_20250519184008,1189.88,5/19/2025 18:40
S_Ganga_2,S_Ganga_2_20250519052724,6871.46,5/19/2025 5:27
S_Ganga_2,S_Ganga_2_20250519045517,5590.37,5/19/2025 4:55
S_Ganga_2,S_Ganga_2_20250519055854,2470.64,5/19/2025 5:58
S_Ganga_2,S_Ganga_2_20250519083619,5790.38,5/19/2025 8:36
S_Ganga_2,S_Ganga_2_20250519000800,1632.74,5/19/2025 0:08
S_Ganga_2,S_Ganga_2_20250519040647,5773.25,5/19/2025 4:06
S_Ganga_2,S_Ganga_2_20250519113954,3940.31,5/19/2025 11:39
S_Ganga_2,S_Ganga_2_20250519051541,5532.6,5/19/2025 5:15
S_Ganga_2,S_Ganga_2_20250519191252,4734.12,5/19/2025 19:12
S_Ganga_2,S_Ganga_2_20250519211801,3338.03,5/19/2025 21:18
S_Ganga_2,S_Ganga_2_20250519045825,5705.82,5/19/2025 4:58
S_Ganga_2,S_Ganga_2_20250519052106,1288.83,5/19/2025 5:21
S_Ganga_2,S_Ganga_2_20250519001607,2534.06,5/19/2025 0:16
